-3.0, -4.0, 27.0, 75.0, 9.0, -3.0, -12.0, -22.0
7.0, 9.0, -10.0, 48.0, 12.0, 0.0, 5.0, -11.0
3.0, 0.0, 7.0, -24.0, -2.0, -8.0, -5.0, -5.0
-9.0, -5.0, -14.0, -47.0, -12.0, 25.0, 7.0, -16.0
-5.0, -3.0, 13.0, -7.0, -6.0, 1.0, 1.0, -10.0
-3.0, -2.0, 20.0, -30.0, 9.0, 4.0, -8.0, -20.0
7.0, 6.0, -7.0, 25.0, 0.0, -9.0, -4.0, -11.0
-1.0, -3.0, -5.0, -4.0, -21.0, 6.0, 4.0, -14.0
1.0, 3.0, 29.0, 12.0, 0.0, -1.0, 6.0, -12.0
-1.0, -7.0, -50.0, -6.0, 5.0, 16.0, -23.0, -28.0
-9.0, -8.0, 17.0, 31.0, 11.0, -1.0, 3.0, -7.0
2.0, 4.0, 20.0, 79.0, -5.0, 2.0, -3.0, -11.0
-5.0, -5.0, 6.0, -101.0, -28.0, -22.0, 2.0, -12.0
5.0, 0.0, -66.0, 38.0, -8.0, -2.0, 5.0, -5.0
-3.0, -4.0, 8.0, -100.0, -7.0, -5.0, -8.0, -10.0
0.0, -4.0, -11.0, 100.0, 9.0, 3.0, 1.0, -13.0
-1.0, 3.0, -7.0, -20.0, -5.0, 5.0, -11.0, -25.0
0.0, 4.0, 31.0, -15.0, 9.0, -20.0, 6.0, -8.0
-1.0, -4.0, -6.0, -59.0, -9.0, 24.0, 25.0, 3.0
-5.0, 1.0, 15.0, -2.0, 2.0, 1.0, -3.0, -18.0
11.0, 15.0, -1.0, 32.0, 24.0, 0.0, -1.0, -21.0
-1.0, 0.0, 29.0, -25.0, -17.0, -11.0, -5.0, -18.0
5.0, -3.0, -8.0, 63.0, -4.0, -13.0, -6.0, -23.0
-3.0, -7.0, -15.0, -32.0, -20.0, 3.0, 6.0, -7.0
-4.0, -7.0, -44.0, -51.0, -7.0, 11.0, -5.0, -16.0
-1.0, 4.0, 35.0, -4.0, 11.0, 6.0, 1.0, -17.0
3.0, 5.0, 22.0, 55.0, 0.0, -3.0, -2.0, -25.0
3.0, -6.0, -2.0, -100.0, 1.0, -7.0, -3.0, -23.0
-5.0, -1.0, -1.0, 59.0, 11.0, -7.0, -10.0, -28.0
-1.0, -5.0, -5.0, 25.0, -8.0, -3.0, 12.0, -2.0
-1.0, 2.0, 7.0, -45.0, 12.0, 4.0, -8.0, -13.0
8.0, 5.0, -29.0, -17.0, -11.0, -17.0, 44.0, 17.0
-1.0, 1.0, 8.0, -80.0, 13.0, 23.0, -4.0, -18.0
